Date,Open,High,Low,Close,Adj Close,Volume,diff_index_date,diff_index_value
7/26/96,63.5625,63.8125,63.390625,63.71875,39.943665,642300,7/15/96,0.609756098
7/29/96,63.625,63.71875,62.9375,63.015625,39.502888,1297900,7/15/96,0.609756098
7/30/96,63.4375,63.6875,62.9375,63.625,39.884888,1868200,7/15/96,0.609756098
7/31/96,63.671875,64.265625,63.515625,64.09375,40.178738,767100,7/15/96,0.609756098
8/1/96,64.15625,65.390625,64.0625,65.15625,40.84478,1168600,7/15/96,0.609756098
8/2/96,66,66.59375,65.75,66.5625,41.726337,1098500,7/15/96,0.609756098
8/5/96,66.578125,66.59375,65.96875,66.171875,41.481461,710200,7/15/96,0.609756098
8/6/96,66.15625,66.515625,65.796875,66.375,41.608799,640000,7/15/96,0.609756098
8/7/96,66.625,66.75,66.125,66.546875,41.716537,917800,7/15/96,0.609756098
8/8/96,66.5625,66.5625,66.1875,66.4375,41.64798,925100,7/15/96,0.609756098
8/9/96,66.671875,66.765625,66.0625,66.21875,41.510864,648800,7/15/96,0.609756098
8/12/96,66.25,66.859375,66,66.703125,41.814487,764200,7/15/96,0.609756098
8/13/96,66.578125,66.625,66,66.171875,41.481461,805200,7/15/96,0.609756098
8/14/96,66.1875,66.46875,66,66.40625,41.628403,533800,7/15/96,0.609756098
8/15/96,66.234375,66.625,66.203125,66.28125,41.550018,632600,8/15/96,0.658536585
8/16/96,66.46875,66.875,66.46875,66.84375,41.90263,475100,8/15/96,0.658536585
8/19/96,66.859375,66.921875,66.625,66.875,41.92223,436400,8/15/96,0.658536585
8/20/96,66.890625,66.90625,66.671875,66.828125,41.892841,645700,8/15/96,0.658536585
8/21/96,66.65625,66.8125,66.375,66.59375,41.745922,266400,8/15/96,0.658536585
8/22/96,66.75,67.34375,66.71875,67.21875,42.137699,584800,8/15/96,0.658536585
8/23/96,67.09375,67.203125,66.640625,66.859375,41.912445,757100,8/15/96,0.658536585
8/26/96,66.703125,66.78125,66.421875,66.53125,41.70673,784700,8/15/96,0.658536585
8/27/96,66.71875,66.84375,66.5,66.78125,41.863461,389400,8/15/96,0.658536585
8/28/96,66.9375,67,66.65625,66.671875,41.794907,227600,8/15/96,0.658536585
8/29/96,66.59375,66.59375,65.625,66.015625,41.383507,680200,8/15/96,0.658536585
8/30/96,66,66.015625,65.125,65.328125,40.95253,1500900,8/15/96,0.658536585
9/3/96,64.46875,65.84375,64.375,65.75,41.217007,1782000,8/15/96,0.658536585
9/4/96,65.75,66.75,65.484375,65.8125,41.256195,930200,8/15/96,0.658536585
9/5/96,65.5,65.765625,65.015625,65.015625,40.756653,616600,8/15/96,0.658536585
9/6/96,65.25,66.171875,65.140625,65.9375,41.334538,804900,8/15/96,0.658536585
9/9/96,66.1875,66.734375,66.078125,66.71875,41.824287,719200,8/15/96,0.658536585
9/10/96,66.625,66.90625,66.375,66.6875,41.804695,669900,8/15/96,0.658536585
9/11/96,66.5625,67.125,66.40625,67.0625,42.039787,713500,8/15/96,0.658536585
9/12/96,67.25,67.734375,67.15625,67.53125,42.333618,713300,8/15/96,0.658536585
9/13/96,68.3125,68.625,68.125,68.5625,42.98008,2008800,8/15/96,0.658536585
9/16/96,68.65625,69.15625,68.5625,68.8125,43.136791,1220200,9/15/96,0.682926829
9/17/96,68.875,68.984375,68.234375,68.65625,43.038841,604700,9/15/96,0.682926829
9/18/96,68.5625,68.75,68.21875,68.484375,42.931103,225500,9/15/96,0.682926829
9/19/96,68.375,68.796875,68.28125,68.75,43.097637,410000,9/15/96,0.682926829
9/20/96,68.59375,68.78125,68.375,68.640625,43.250504,948400,9/15/96,0.682926829
9/23/96,68.46875,68.75,68.15625,68.625,43.240654,466800,9/15/96,0.682926829
9/24/96,68.5625,69.25,68.3125,68.609375,43.230801,1269800,9/15/96,0.682926829
9/25/96,68.9375,68.9375,68.5,68.65625,43.260334,1353300,9/15/96,0.682926829
9/26/96,68.75,69.1875,68.390625,68.625,43.240654,773200,9/15/96,0.682926829
9/27/96,68.71875,68.71875,68.375,68.6875,43.280037,407600,9/15/96,0.682926829
9/30/96,68.78125,69.0625,68.578125,68.625,43.240654,578200,9/15/96,0.682926829
10/1/96,68.703125,69.046875,68.4375,69,43.476971,561400,9/15/96,0.682926829
10/2/96,69.25,69.59375,69.15625,69.46875,43.772305,609000,9/15/96,0.682926829
10/3/96,69.5,69.53125,69.203125,69.40625,43.732929,342200,9/15/96,0.682926829
10/4/96,69.6875,70.34375,69.5,70.34375,44.323647,754100,9/15/96,0.682926829
10/7/96,70.3125,70.625,70.25,70.421875,44.37286,235100,9/15/96,0.682926829
10/8/96,70.453125,70.6875,70.015625,70.140625,44.195637,386200,9/15/96,0.682926829
10/9/96,70.25,70.375,69.515625,69.59375,43.851063,528800,9/15/96,0.682926829
10/10/96,69.59375,69.859375,69.375,69.453125,43.762466,1562200,9/15/96,0.682926829
10/11/96,69.71875,70.3125,69.71875,70.3125,44.303944,331300,9/15/96,0.682926829
10/14/96,70.3125,70.6875,70.296875,70.40625,44.363033,201600,9/15/96,0.682926829
10/15/96,71.125,71.125,69.953125,70.3125,44.303944,776900,10/15/96,0.707317073
10/16/96,70.5,70.65625,69.9375,70.65625,44.52055,590100,10/15/96,0.707317073
10/17/96,70.875,71.03125,70.546875,70.84375,44.638657,792500,10/15/96,0.707317073
10/18/96,70.875,71.3125,70.71875,71.21875,44.874992,695800,10/15/96,0.707317073
10/21/96,71.28125,71.625,70.9375,71.125,44.815907,879200,10/15/96,0.707317073
10/22/96,71.0625,71.078125,70.59375,70.625,44.500862,848900,10/15/96,0.707317073
10/23/96,70.46875,70.890625,70.1875,70.859375,44.648533,735900,10/15/96,0.707317073
10/24/96,70.859375,70.984375,70.21875,70.25,44.264565,379300,10/15/96,0.707317073
10/25/96,70.234375,70.5625,70.125,70.3125,44.303944,568300,10/15/96,0.707317073
10/28/96,70.375,70.734375,69.8125,69.84375,44.008587,975400,10/15/96,0.707317073
10/29/96,70.0625,70.578125,69.703125,70.40625,44.363033,815900,10/15/96,0.707317073
10/30/96,70.625,70.625,70.09375,70.171875,44.215332,495400,10/15/96,0.707317073
10/31/96,70.265625,70.875,70.1875,70.84375,44.638657,726300,10/15/96,0.707317073
11/1/96,70.984375,71.15625,70.265625,70.59375,44.481174,821300,10/15/96,0.707317073
11/4/96,70.6875,71.0625,70.53125,71.0625,44.77652,1608400,10/15/96,0.707317073
11/5/96,71.296875,71.796875,71.28125,71.46875,45.032501,764000,10/15/96,0.707317073
11/6/96,71.59375,72.875,71.53125,72.84375,45.898888,1665000,10/15/96,0.707317073
11/7/96,72.625,73.296875,72.53125,73.015625,46.007179,1446300,10/15/96,0.707317073
11/8/96,73.03125,73.4375,72.75,73.421875,46.263145,1355700,10/15/96,0.707317073
11/11/96,73.25,73.515625,73.21875,73.34375,46.213955,655900,10/15/96,0.707317073
11/12/96,73.546875,73.59375,73.015625,73.125,46.076122,719900,10/15/96,0.707317073
11/13/96,73.203125,73.5625,73.015625,73.453125,46.282867,481900,10/15/96,0.707317073
11/14/96,73.1875,73.9375,73.15625,73.9375,46.588066,558800,10/15/96,0.707317073
11/15/96,74.125,74.5,73.71875,74.03125,46.647125,2250900,11/15/96,0.707317073
11/18/96,74.171875,74.25,73.734375,74.046875,46.657001,1518200,11/15/96,0.707317073
11/19/96,74.140625,74.59375,74.03125,74.578125,46.991741,1029300,11/15/96,0.707317073
11/20/96,74.5625,75.015625,74.3125,74.703125,47.07048,730000,11/15/96,0.707317073
11/21/96,74.796875,74.84375,74.375,74.59375,47.001579,653000,11/15/96,0.707317073
11/22/96,74.703125,75.25,74.703125,75.171875,47.365829,965100,11/15/96,0.707317073
11/25/96,75.25,76.15625,75.078125,76.125,47.966393,2058800,11/15/96,0.707317073
11/26/96,76.28125,76.6875,75.46875,75.875,47.808861,2861800,11/15/96,0.707317073
11/27/96,76.0625,76.1875,75.640625,75.734375,47.720245,872000,11/15/96,0.707317073
11/29/96,76,76.21875,75.859375,76.015625,47.89748,1073400,11/15/96,0.707317073
12/2/96,75.921875,76.125,75.390625,76.046875,47.917168,1350600,11/15/96,0.707317073
12/3/96,76.0625,76.578125,74.75,74.75,47.100025,1777800,11/15/96,0.707317073
12/4/96,74.875,75.0625,74.09375,74.953125,47.228001,2365100,11/15/96,0.707317073
12/5/96,74.84375,75.140625,74.53125,74.75,47.100025,1697700,11/15/96,0.707317073
12/6/96,73.25,74.75,72.65625,74.3125,46.824345,3401800,11/15/96,0.707317073
12/9/96,74.6875,75.421875,74.578125,75.40625,47.513508,1864600,11/15/96,0.707317073
12/10/96,75.5625,75.671875,74.96875,75.046875,47.287067,1331600,11/15/96,0.707317073
12/11/96,73.625,74.625,73.3125,74.359375,46.85387,1847900,11/15/96,0.707317073
12/12/96,74.78125,74.875,72.9375,73.125,46.076122,2540200,11/15/96,0.707317073
12/13/96,73.0625,73.578125,72.40625,73.3125,46.194252,1678300,11/15/96,0.707317073
12/16/96,73.5,73.6875,72.0625,72.375,45.603504,1831100,12/15/96,0.731707317
12/17/96,72.15625,73.28125,71.875,72.953125,45.967812,2023200,12/15/96,0.731707317
12/18/96,73.375,73.765625,73.265625,73.53125,46.332088,1666800,12/15/96,0.731707317
12/19/96,74.1875,75.125,73.890625,75.046875,47.287067,2269300,12/15/96,0.731707317
12/20/96,75.125,75.71875,74.75,74.84375,47.390858,1543200,12/15/96,0.731707317
12/23/96,75.09375,75.203125,74.328125,74.65625,47.272144,1263700,12/15/96,0.731707317
12/24/96,74.84375,75.203125,74.796875,75.203125,47.618382,633000,12/15/96,0.731707317
12/26/96,75.4375,75.828125,75.375,75.78125,47.984482,1384300,12/15/96,0.731707317
12/27/96,75.78125,76.03125,75.5,75.875,48.043812,410400,12/15/96,0.731707317
12/30/96,76.125,76.125,75.15625,75.21875,47.628307,694100,12/15/96,0.731707317
12/31/96,75.28125,75.375,73.84375,73.84375,46.757668,1378100,12/15/96,0.731707317
1/2/97,74.375,74.375,72.75,74.03125,46.876377,2031900,12/15/96,0.731707317
1/3/97,74.375,75.125,74.078125,75.09375,47.549149,2123200,12/15/96,0.731707317
1/6/97,75.09375,75.4375,74.3125,74.4375,47.133606,1374100,12/15/96,0.731707317
1/7/97,74.4375,75.46875,74.125,75.34375,47.707447,939000,12/15/96,0.731707317
1/8/97,75.75,75.78125,74.6875,74.6875,47.291889,1802200,12/15/96,0.731707317
1/9/97,75.0625,75.875,74.9375,75.3125,47.687645,1415700,12/15/96,0.731707317
1/10/97,74.25,76.25,74.25,76.125,48.202129,2369500,12/15/96,0.731707317
1/13/97,76.5,76.5,75.640625,76.015625,48.132862,1364600,12/15/96,0.731707317
1/14/97,76.6875,77.390625,76.5,76.96875,48.736397,2111200,12/15/96,0.731707317
1/15/97,76.71875,77.203125,76.375,76.78125,48.617661,1583900,1/15/97,0.829268293
1/16/97,77.03125,77.296875,76.5,77.09375,48.815536,1308400,1/15/97,0.829268293
1/17/97,77.203125,77.75,77.109375,77.5625,49.112358,1604000,1/15/97,0.829268293
1/20/97,77.75,78.09375,77.46875,77.65625,49.17173,1889900,1/15/97,0.829268293
1/21/97,77.375,78.546875,77.109375,78.28125,49.567463,2785800,1/15/97,0.829268293
1/22/97,78.3125,78.84375,77.875,78.84375,49.923637,1201600,1/15/97,0.829268293
1/23/97,79.0625,79.6875,76.90625,77.75,49.231083,2601100,1/15/97,0.829268293
1/24/97,77.875,77.90625,76.75,76.75,48.597878,2176000,1/15/97,0.829268293
1/27/97,76.875,77.234375,76.375,76.53125,48.459347,2108500,1/15/97,0.829268293
1/28/97,77.625,77.84375,76,76.75,48.597878,4376000,1/15/97,0.829268293
1/29/97,76.875,77.5,76.59375,77.5,49.072773,1122700,1/15/97,0.829268293
1/30/97,77.875,78.53125,77.40625,78.5,49.705971,2126300,1/15/97,0.829268293
1/31/97,78.9375,79.40625,78.375,78.40625,49.646614,3208100,1/15/97,0.829268293
2/3/97,78.71875,78.890625,78.359375,78.640625,49.795021,755000,1/15/97,0.829268293
2/4/97,78.75,79.203125,78.4375,79.125,50.101704,654100,1/15/97,0.829268293
2/5/97,79.234375,79.46875,77.125,77.640625,49.161842,2255400,1/15/97,0.829268293
2/6/97,77.78125,78.203125,77.40625,78.15625,49.488331,2483100,1/15/97,0.829268293
2/7/97,78.8125,79.25,77.78125,79.21875,50.161106,2321000,1/15/97,0.829268293
2/10/97,79.25,79.53125,78.421875,78.46875,49.686195,1670000,1/15/97,0.829268293
2/11/97,78.78125,79.375,78.125,79.375,50.260036,1664300,1/15/97,0.829268293
2/12/97,79.375,80.640625,79.265625,80.5,50.972366,2675400,1/15/97,0.829268293
2/13/97,80.8125,81.5625,80.6875,81.375,51.526394,1104800,1/15/97,0.829268293
2/14/97,81.1875,81.46875,80.90625,81.1875,51.407673,1112900,1/15/97,0.829268293
2/18/97,81.34375,81.9375,80.75,81.875,51.842995,833100,2/15/97,0.804878049
2/19/97,81.65625,82,81.15625,81.328125,51.496735,648100,2/15/97,0.804878049
2/20/97,81.03125,81.359375,80.15625,80.34375,50.87344,1193900,2/15/97,0.804878049
2/21/97,80.40625,80.765625,80.140625,80.375,50.893208,1844400,2/15/97,0.804878049
2/24/97,79.96875,81.375,79.96875,81.328125,51.496735,787300,2/15/97,0.804878049
2/25/97,81.40625,81.53125,80.875,81.390625,51.536297,1653900,2/15/97,0.804878049
2/26/97,81.3125,81.4375,79.625,80.59375,51.031769,1597800,2/15/97,0.804878049
2/27/97,80.8125,80.8125,79.375,79.390625,50.269917,1813100,2/15/97,0.804878049
2/28/97,79.25,79.875,79.0625,79.15625,50.121502,2961200,2/15/97,0.804878049
3/3/97,78.75,79.75,78.6875,79.6875,50.45789,1210400,2/15/97,0.804878049
3/4/97,79.90625,80.125,79.09375,79.25,50.180862,1478700,2/15/97,0.804878049
3/5/97,79.71875,80.59375,79.453125,80.59375,51.031769,1254800,2/15/97,0.804878049
3/6/97,80.625,80.90625,79.875,80.125,50.734917,1528500,2/15/97,0.804878049
3/7/97,80.4375,81.15625,80.25,80.84375,51.190014,1859300,2/15/97,0.804878049
